resultId,circuitID,Weather,raceId,driverId,constructorId,positionOrder,laps,pit_id,pit stops duration,# of pitstops,quali_ position
24249,17,0,1012,817,4,7,55,1012-817,23.506,1,7
24250,17,0,1012,815,211,8,55,1012-815,23.733,1,12
24251,17,0,1012,8,51,9,55,1012-8,23.888,1,13
24252,17,0,1012,848,5,10,55,1012-848,23.215,2,20
24253,17,0,1012,154,210,11,55,1012-154,23.261,2,10
24254,17,0,1012,840,211,12,55,1012-840,23.466,2,16
24255,17,0,1012,825,210,13,55,1012-825,23.964,2,9
24256,17,0,1012,832,1,14,55,1012-832,45.878,2,14
24257,17,0,1012,841,51,15,55,1012-841,25.184,2,20
24258,17,0,1012,847,3,16,54,1012-847,24.332,1,17
24259,17,0,1012,9,3,17,54,1012-9,32.627,3,18
24260,17,0,1012,846,1,18,50,1012-846,50.738,3,15
24261,17,0,1012,826,5,19,41,1012-826,17.257,1,11
24262,17,0,1012,807,4,20,16,1012-807,24.107,1,8
24263,73,0,1013,822,131,1,51,1013-822,20.006,1,1
24264,73,0,1013,1,131,2,51,1013-1,19.993,1,2
24265,73,0,1013,20,6,3,51,1013-20,19.981,1,3
24266,73,0,1013,830,9,4,51,1013-830,20.973,2,4
24267,73,0,1013,844,6,5,51,1013-844,20.382,1,9
24268,73,0,1013,815,211,6,51,1013-815,20.939,1,5
24269,73,0,1013,832,1,7,51,1013-832,19.755,2,10
24270,73,0,1013,846,1,8,51,1013-846,19.819,1,7
24271,73,0,1013,840,211,9,51,1013-840,23.099,1,14
24272,73,0,1013,8,51,10,50,1013-8,21.401,1,19
24273,73,0,1013,848,5,11,50,1013-848,20.72,1,12
24274,73,0,1013,841,51,12,50,1013-841,20.776,2,8
24275,73,0,1013,825,210,13,50,1013-825,20.118,2,13
24276,73,0,1013,807,4,14,50,1013-807,21.325,2,16
24277,73,0,1013,847,3,15,49,1013-847,20.475,3,17
24278,73,0,1013,9,3,16,49,1013-9,15.069,0,18
24279,73,0,1013,842,9,17,38,1013-842,50,1,20
24280,73,0,1013,154,210,18,38,1013-154,20.906,1,15
24281,73,0,1013,826,5,19,33,1013-826,21.013,1,6
24282,73,0,1013,817,4,20,31,1013-817,20.884,2,11
24283,4,0,1014,1,131,1,66,1014-1,22.265,2,2
24284,4,0,1014,822,131,2,66,1014-822,22.034,2,1
24285,4,0,1014,830,9,3,66,1014-830,22.417,2,4
24286,4,0,1014,20,6,4,66,1014-20,23.746,2,3
24287,4,0,1014,844,6,5,66,1014-844,23.646,2,5
24288,4,0,1014,842,9,6,66,1014-842,22.563,2,6
24289,4,0,1014,825,210,7,66,1014-825,22.025,2,8
24290,4,0,1014,832,1,8,66,1014-832,21.468,2,13
24291,4,0,1014,826,5,9,66,1014-826,22.049,2,9
24292,4,0,1014,154,210,10,66,1014-154,22.379,2,7
24293,4,0,1014,848,5,11,66,1014-848,23.591,2,12
24294,4,0,1014,817,4,12,66,1014-817,22.379,1,10
24295,4,0,1014,807,4,13,66,1014-807,22.193,2,16
24296,4,0,1014,8,51,14,66,1014-8,22.342,2,14
24297,4,0,1014,815,211,15,66,1014-815,22.781,2,15
24298,4,0,1014,841,51,16,66,1014-841,22.381,2,18
24299,4,0,1014,847,3,17,65,1014-847,22.442,2,19
24300,4,0,1014,9,3,18,65,1014-9,21.954,1,20
24301,4,0,1014,840,211,19,44,1014-840,23.321,1,17
24302,4,0,1014,846,1,20,44,1014-846,21.579,1,11
24306,6,0,1015,1,131,1,78,1015-1,24.266,1,1
24307,6,0,1015,20,6,2,78,1015-20,24.483,2,4
24308,6,0,1015,822,131,3,78,1015-822,25.03,1,2
24309,6,0,1015,830,9,4,78,1015-830,24.011,2,3
24310,6,0,1015,842,9,5,78,1015-842,24.161,1,5
24311,6,0,1015,832,1,6,78,1015-832,23.795,1,9
24312,6,0,1015,826,5,7,78,1015-826,24.023,1,8
24313,6,0,1015,848,5,8,78,1015-848,25.062,1,10
24314,6,0,1015,817,4,9,78,1015-817,24.269,1,7
24315,6,0,1015,154,210,10,78,1015-154,24.219,1,13
24316,6,0,1015,846,1,11,78,1015-846,25.026,1,12
24317,6,0,1015,825,210,14,77,1015-825,25.419,1,6
24318,6,0,1015,815,211,12,77,1015-815,28.463,1,17
24319,6,0,1015,807,4,13,77,1015-807,25.532,1,11
24320,6,0,1015,847,3,15,77,1015-847,26.165,1,19
24321,6,0,1015,840,211,16,77,1015-840,24.591,1,18
24322,6,0,1015,8,51,17,77,1015-8,26.299,1,14
24323,6,0,1015,9,3,18,77,1015-9,23.946,1,20
24324,6,0,1015,841,51,19,76,1015-841,35.651,2,15
24325,6,0,1015,844,6,20,16,1015-844,25.964,1,16
24326,7,0,1016,1,131,1,70,1016-1,23.662,1,2
24327,7,0,1016,20,6,2,70,1016-20,23.782,1,1
24328,7,0,1016,844,6,3,70,1016-844,23.732,2,3
24329,7,0,1016,822,131,4,70,1016-822,23.994,1,6
24330,7,0,1016,830,9,5,70,1016-830,23.426,1,11
24331,7,0,1016,817,4,6,69,1016-817,23.927,1,4
24332,7,0,1016,807,4,7,69,1016-807,24.03,1,7
24333,7,0,1016,842,9,8,69,1016-842,23.485,1,5
24334,7,0,1016,840,211,9,69,1016-840,23.727,1,18
24335,7,0,1016,826,5,10,69,1016-826,23.825,1,12
24336,7,0,1016,832,1,11,69,1016-832,24.727,1,9
24337,7,0,1016,815,211,12,69,1016-815,24.076,1,16
24338,7,0,1016,841,51,13,69,1016-841,23.884,1,13
24339,7,0,1016,154,210,14,69,1016-154,24.071,2,15
24340,7,0,1016,8,51,15,69,1016-8,25.342,1,17
24341,7,0,1016,847,3,16,68,1016-847,23.686,1,19
24342,7,0,1016,825,210,17,68,1016-825,24.381,2,10
24343,7,0,1016,9,3,18,67,1016-9,25.21,1,20
24344,7,0,1016,848,5,19,59,1016-848,37.95,0,14
24345,7,0,1016,846,1,20,8,1016-846,50,1,8
24346,34,0,1017,1,131,1,53,1017-1,30.186,1,1
24347,34,0,1017,822,131,2,53,1017-822,30.412,1,2
24348,34,0,1017,844,6,3,53,1017-844,30.203,1,3
24349,34,0,1017,830,9,4,53,1017-830,30.118,2,4
24350,34,0,1017,20,6,5,53,1017-20,30.044,1,7
24351,34,0,1017,832,1,6,53,1017-832,29.92,1,6
24352,34,0,1017,8,51,7,52,1017-8,29.975,1,12
24353,34,0,1017,807,4,8,52,1017-807,30.884,1,13
24354,34,0,1017,846,1,9,52,1017-846,30.576,1,5
24355,34,0,1017,842,9,10,52,1017-842,30.228,1,9
24356,34,0,1017,817,4,11,52,1017-817,31.031,1,8
24357,34,0,1017,815,211,12,52,1017-815,37.286,1,14
24358,34,0,1017,840,211,13,52,1017-840,30.849,1,18
24359,34,0,1017,826,5,14,52,1017-826,30.233,1,16
24360,34,0,1017,848,5,15,52,1017-848,30.279,2,11
24361,34,0,1017,841,51,16,52,1017-841,30.842,1,10
24362,34,0,1017,825,210,17,52,1017-825,30.832,1,15
24363,34,0,1017,9,3,18,51,1017-9,29.792,2,20
24364,34,0,1017,847,3,19,51,1017-847,31.95,1,19
24365,34,0,1017,154,210,20,44,1017-154,30.837,1,17
24366,70,0,1018,830,9,1,71,1018-830,21.11,1,3
24367,70,0,1018,844,6,2,71,1018-844,21.878,1,1
24368,70,0,1018,822,131,3,71,1018-822,22.552,2,4
24369,70,0,1018,20,6,4,71,1018-20,25.236,1,10
24370,70,0,1018,1,131,5,71,1018-1,30.067,1,2
24371,70,0,1018,846,1,6,70,1018-846,21.547,1,6
24372,70,0,1018,842,9,7,70,1018-842,22.239,1,9
24373,70,0,1018,832,1,8,70,1018-832,21.266,1,15
24374,70,0,1018,8,51,9,70,1018-8,21.709,1,7
24375,70,0,1018,841,51,10,70,1018-841,21.672,1,8
24376,70,0,1018,815,211,11,70,1018-815,22.33,1,16
24377,70,0,1018,817,4,12,70,1018-817,22.305,1,14
24378,70,0,1018,807,4,13,70,1018-807,21.985,1,12
24379,70,0,1018,840,211,14,70,1018-840,21.982,1,17
24380,70,0,1018,848,5,15,70,1018-848,21.225,1,13
24381,70,0,1018,154,210,16,70,1018-154,22.265,1,11
24382,70,0,1018,826,5,17,70,1018-826,25.091,1,18
24383,70,0,1018,847,3,18,69,1018-847,22.772,3,19
24384,70,0,1018,825,210,19,69,1018-825,23.243,1,5
24385,70,0,1018,9,3,20,68,1018-9,21.525,1,20
24386,9,0,1019,1,131,1,52,1019-1,28.905,2,2
24387,9,0,1019,822,131,2,52,1019-822,28.493,2,1
24388,9,0,1019,844,6,3,52,1019-844,28.558,1,3
24389,9,0,1019,842,9,4,52,1019-842,27.905,2,5
24390,9,0,1019,830,9,5,52,1019-830,27.827,1,4
24391,9,0,1019,832,1,6,52,1019-832,27.98,2,13
24392,9,0,1019,817,4,7,52,1019-817,28.416,1,7
24393,9,0,1019,8,51,8,52,1019-8,28.364,2,12
24394,9,0,1019,826,5,9,52,1019-826,29.377,1,17
24395,9,0,1019,807,4,10,52,1019-807,28.926,2,10
24396,9,0,1019,846,1,11,52,1019-846,28.275,1,8
24397,9,0,1019,848,5,12,52,1019-848,28.954,2,9
24398,9,0,1019,840,211,13,52,1019-840,30.4,1,18
24399,9,0,1019,847,3,14,51,1019-847,30.245,1,19
24400,9,0,1019,9,3,15,51,1019-9,28.694,2,20
24401,9,0,1019,20,6,16,51,1019-20,28.021,3,6
24402,9,0,1019,815,211,17,51,1019-815,30.264,0,15
24403,9,0,1019,841,51,18,18,1019-841,50,1,11
24404,9,0,1019,154,210,19,9,1019-154,33.562,1,14
24405,9,0,1019,825,210,20,6,1019-825,32.767,5,16
24406,10,1,1020,830,9,1,64,1020-830,22.358,5,2
24407,10,1,1020,20,6,2,64,1020-20,20.094,4,20
24408,10,1,1020,826,5,3,64,1020-826,23.09,5,14
24409,10,1,1020,840,211,4,64,1020-840,22.696,3,15
24410,10,1,1020,832,1,5,64,1020-832,23.363,4,7
24411,10,1,1020,848,5,6,64,1020-848,20.576,5,17
24412,10,1,1020,154,210,7,64,1020-154,27.232,6,6
24413,10,1,1020,825,210,8,64,1020-825,21.106,6,12
24414,10,1,1020,1,131,9,64,1020-1,20.203,5,1
24415,10,1,1020,9,3,10,64,1020-9,23.801,5,19
24416,10,1,1020,847,3,11,64,1020-847,20.718,4,18
24417,10,1,1020,8,51,12,64,1020-8,27.256,4,5
24418,10,1,1020,841,51,13,64,1020-841,22.509,4,11
24419,10,1,1020,842,9,14,61,1020-842,29.667,4,4
24420,10,1,1020,822,131,15,56,1020-822,22.243,3,3
24421,10,1,1020,807,4,16,39,1020-807,22.132,3,9
24422,10,1,1020,844,6,17,27,1020-844,20.361,2,10
24423,10,1,1020,846,1,18,25,1020-846,21.402,1,16
24424,10,1,1020,817,4,19,13,1020-817,21.224,0,13
24425,10,1,1020,815,211,20,1,1020-815,50,2,8
24426,11,0,1021,1,131,1,70,1021-1,22.88,2,3
24427,11,0,1021,830,9,2,70,1021-830,21.705,1,1
24428,11,0,1021,20,6,3,70,1021-20,24.819,1,5
24429,11,0,1021,844,6,4,70,1021-844,21.575,1,4
24430,11,0,1021,832,1,5,69,1021-832,21.832,1,8
24431,11,0,1021,842,9,6,69,1021-842,22.104,1,6
24432,11,0,1021,8,51,7,69,1021-8,22.205,2,10
24433,11,0,1021,822,131,8,69,1021-822,33.328,1,2
24434,11,0,1021,846,1,9,69,1021-846,26.066,1,7
24435,11,0,1021,848,5,10,69,1021-848,23.676,1,12
24436,11,0,1021,815,211,11,69,1021-815,21.901,1,17
24437,11,0,1021,807,4,12,69,1021-807,21.734,1,11
24438,11,0,1021,825,210,13,69,1021-825,21.618,1,15
24439,11,0,1021,817,4,14,69,1021-817,22.498,1,18
24440,11,0,1021,826,5,15,68,1021-826,23.002,1,13
24441,11,0,1021,847,3,16,68,1021-847,21.333,2,16
24442,11,0,1021,840,211,17,68,1021-840,22.085,1,19
24443,11,0,1021,841,51,18,68,1021-841,23.218,1,14
24444,11,0,1021,9,3,19,67,1021-9,21.754,1,20
24445,11,0,1021,154,210,20,49,1021-154,22.035,1,9
24446,13,0,1022,844,6,1,44,1022-844,22.449,1,1
24447,13,0,1022,1,131,2,44,1022-1,23.497,1,3
24448,13,0,1022,822,131,3,44,1022-822,22.579,2,4
24449,13,0,1022,20,6,4,44,1022-20,22.863,1,2
24450,13,0,1022,848,9,5,44,1022-848,22.506,1,14
24451,13,0,1022,815,211,6,44,1022-815,23.133,1,9
24452,13,0,1022,826,5,7,44,1022-826,22.834,2,18
24453,13,0,1022,807,4,8,44,1022-807,23.475,1,7
24454,13,0,1022,842,5,9,44,1022-842,22.772,2,16
24455,13,0,1022,840,211,10,44,1022-840,22.774,1,13
24456,13,0,1022,846,1,11,43,1022-846,23.182,1,12
24457,13,0,1022,825,210,12,43,1022-825,22.584,1,10
24458,13,0,1022,154,210,13,43,1022-154,22.912,1,11
24459,13,0,1022,817,4,14,43,1022-817,27.62,1,6
24460,13,0,1022,847,3,15,43,1022-847,22.442,3,19
24461,13,0,1022,8,51,16,43,1022-8,39.046,1,8
24462,13,0,1022,9,3,17,43,1022-9,24.247,1,20
24463,13,0,1022,841,51,18,42,1022-841,23.044,1,15
24464,13,0,1022,832,1,19,1,1022-832,59.291,0,17
24465,13,0,1022,830,9,20,0,1022-830,50,1,5
24466,14,0,1023,844,6,1,53,1023-844,23.833,1,1
24467,14,0,1023,822,131,2,53,1023-822,23.7,2,3
24468,14,0,1023,1,131,3,53,1023-1,23.912,1,2
24469,14,0,1023,817,4,4,53,1023-817,24.32,1,5
24470,14,0,1023,807,4,5,53,1023-807,24.092,1,6
24471,14,0,1023,848,9,6,53,1023-848,29.83,1,8
24472,14,0,1023,815,211,7,53,1023-815,25.34,2,17
24473,14,0,1023,830,9,8,53,1023-830,31.211,1,20
24474,14,0,1023,841,51,9,52,1023-841,25.698,1,11
24475,14,0,1023,846,1,10,52,1023-846,24.311,1,14
24476,14,0,1023,842,5,11,52,1023-842,24.363,2,15
24477,14,0,1023,840,211,12,52,1023-840,18.838,3,9
24478,14,0,1023,20,6,13,52,1023-20,32.443,1,4
24479,14,0,1023,847,3,14,52,1023-847,24.198,2,18
24480,14,0,1023,8,51,15,52,1023-8,32.393,2,10
24481,14,0,1023,154,210,16,52,1023-154,26.481,2,16
24482,14,0,1023,9,3,17,51,1023-9,31.842,2,19
24483,14,0,1023,825,210,18,43,1023-825,24.4,1,12
24484,14,0,1023,826,5,19,29,1023-826,24.479,1,13
24485,14,0,1023,832,1,20,27,1023-832,27.01,1,7
24486,15,0,1024,20,6,1,61,1024-20,29.384,1,3
24487,15,0,1024,844,6,2,61,1024-844,29.168,1,1
24488,15,0,1024,830,9,3,61,1024-830,28.846,1,4
24489,15,0,1024,1,131,4,61,1024-1,28.93,1,2
24490,15,0,1024,822,131,5,61,1024-822,29.234,1,5
24491,15,0,1024,848,9,6,61,1024-848,28.606,1,6
24492,15,0,1024,846,1,7,61,1024-846,30.397,1,9
24493,15,0,1024,842,5,8,61,1024-842,32.482,2,12
24494,15,0,1024,807,4,9,61,1024-807,29.563,2,8
24495,15,0,1024,841,51,10,61,1024-841,29.07,2,11
24496,15,0,1024,154,210,11,61,1024-154,29.456,2,17
24497,15,0,1024,832,1,12,61,1024-832,30.623,3,7
24498,15,0,1024,840,211,13,61,1024-840,29.482,1,16
24499,15,0,1024,817,4,14,61,1024-817,30.756,2,20
24500,15,0,1024,826,5,15,61,1024-826,28.799,2,15
24501,15,0,1024,9,3,16,61,1024-9,29.033,2,19
24502,15,0,1024,825,210,17,61,1024-825,29.403,1,14
24503,15,0,1024,8,51,18,49,1024-8,29.992,1,13
24504,15,0,1024,815,211,19,42,1024-815,29.082,1,10
24505,15,0,1024,847,3,20,34,1024-847,38.752,1,18
24506,71,0,1025,1,131,1,53,1025-1,29.751,1,2
24507,71,0,1025,822,131,2,53,1025-822,29.436,2,5
24508,71,0,1025,844,6,3,53,1025-844,29.548,1,1
24509,71,0,1025,830,9,4,53,1025-830,29.978,1,4
24510,71,0,1025,848,9,5,53,1025-848,29.854,1,19
24511,71,0,1025,832,1,6,53,1025-832,30.103,1,6
24512,71,0,1025,815,211,7,53,1025-815,30.271,1,12
24513,71,0,1025,846,1,8,53,1025-846,29.29,1,8
24514,71,0,1025,825,210,9,53,1025-825,30.509,2,14
24515,71,0,1025,807,4,10,53,1025-807,34.264,1,7
24516,71,0,1025,840,211,11,53,1025-840,30.168,2,15
24517,71,0,1025,826,5,12,53,1025-826,30.753,2,20
24518,71,0,1025,8,51,13,53,1025-8,25.038,1,16
24519,71,0,1025,842,5,14,53,1025-842,29.935,2,11
24520,71,0,1025,841,51,15,53,1025-841,38.193,2,13
24521,71,0,1025,9,3,16,28,1025-9,30.587,1,18
24522,71,0,1025,847,3,17,27,1025-847,29.857,1,17
24523,71,0,1025,20,6,18,26,1025-20,29.86,1,3
24524,71,0,1025,817,4,19,24,1025-817,36.031,0,10
24525,71,0,1025,154,210,20,0,1025-154,50,2,9
24526,22,0,1026,822,131,1,52,1026-822,23,2,3
24527,22,0,1026,20,6,2,52,1026-20,24.032,2,1
24528,22,0,1026,1,131,3,52,1026-1,23.582,2,4
24529,22,0,1026,848,9,4,52,1026-848,23.354,1,6
24530,22,0,1026,832,1,5,52,1026-832,23.476,3,7
24531,22,0,1026,844,6,6,51,1026-844,30.502,1,2
24532,22,0,1026,842,5,7,51,1026-842,23.18,2,9
24533,22,0,1026,815,211,8,51,1026-815,22.88,1,17
24534,22,0,1026,840,211,9,51,1026-840,23.292,1,12
24535,22,0,1026,826,5,10,51,1026-826,23.293,2,14
24536,22,0,1026,846,1,11,51,1026-846,25.347,2,8
24537,22,0,1026,8,51,12,51,1026-8,24.468,1,13
24538,22,0,1026,154,210,13,51,1026-154,23.478,2,10
24539,22,0,1026,841,51,14,51,1026-841,23.351,2,11
24540,22,0,1026,825,210,15,51,1026-825,24.156,1,19
24541,22,0,1026,847,3,16,50,1026-847,23.792,2,18
24542,22,0,1026,9,3,17,50,1026-9,50,0,20
24543,22,0,1026,830,9,18,14,1026-830,50,1,5
24544,22,0,1026,817,4,19,51,1026-817,23.292,1,16
24545,22,0,1026,807,4,20,51,1026-807,24.132,1,15
24546,32,0,1027,1,131,1,71,1027-1,22.269,1,4
24547,32,0,1027,20,6,2,71,1027-20,21.862,1,3
24548,32,0,1027,822,131,3,71,1027-822,22.179,2,6
24549,32,0,1027,844,6,4,71,1027-844,22.002,2,2
24550,32,0,1027,848,9,5,71,1027-848,22.192,1,5
24551,32,0,1027,830,9,6,71,1027-830,24.493,1,1
24552,32,0,1027,815,211,7,71,1027-815,22.357,1,11
24553,32,0,1027,817,4,8,71,1027-817,22.345,2,13
24554,32,0,1027,842,5,9,70,1027-842,22.689,1,10
24555,32,0,1027,807,4,10,70,1027-807,22.484,2,12
24556,32,0,1027,826,5,11,70,1027-826,22.49,1,9
24557,32,0,1027,840,211,12,70,1027-840,22.745,2,16
24558,32,0,1027,832,1,13,70,1027-832,22.241,1,7
24559,32,0,1027,841,51,14,70,1027-841,43.411,1,15
24560,32,0,1027,825,210,15,69,1027-825,23.084,1,17
24561,32,0,1027,847,3,16,69,1027-847,22.887,1,19
24562,32,0,1027,154,210,17,69,1027-154,24.128,2,18
24563,32,0,1027,9,3,18,69,1027-9,24.606,2,20
24564,32,0,1027,8,51,19,58,1027-8,22.754,0,14
24565,32,0,1027,846,1,20,48,1027-846,50,2,8
24626,70,0,1031,822,131,1,71,1031-822,21.937,2,1
24566,69,0,1028,822,131,1,56,1028-822,24.151,1,1
24567,69,0,1028,1,131,2,56,1028-1,23.943,2,5
24568,69,0,1028,830,9,3,56,1028-830,23.716,2,3
24569,69,0,1028,844,6,4,56,1028-844,29.157,3,4
24570,69,0,1028,848,9,5,56,1028-848,34.1,1,6
24571,69,0,1028,817,4,6,56,1028-817,23.751,2,9
24572,69,0,1028,846,1,7,56,1028-846,24.678,1,8
24573,69,0,1028,832,1,8,55,1028-832,24.784,2,7
24574,69,0,1028,807,4,9,55,1028-807,24.245,1,11
24575,69,0,1028,815,211,10,55,1028-815,24.207,2,19
24576,69,0,1028,8,51,11,55,1028-8,24.544,2,17
24577,69,0,1028,826,5,12,55,1028-826,27.115,2,13
24578,69,0,1028,840,211,13,55,1028-840,24.567,2,14
24579,69,0,1028,841,51,14,55,1028-841,25.23,1,16
24580,69,0,1028,154,210,15,55,1028-154,24.583,2,15
24581,69,0,1028,842,5,16,54,1028-842,24.195,2,10
24582,69,0,1028,847,3,17,54,1028-847,23.702,2,18
24583,69,0,1028,825,210,18,52,1028-825,24.929,1,12
24584,69,0,1028,9,3,19,31,1028-9,24.164,0,20
24585,69,0,1028,20,6,20,7,1028-20,50,3,2
24586,18,0,1029,830,9,1,71,1029-830,22.818,2,1
24587,18,0,1029,842,5,2,71,1029-842,22.922,1,7
24588,18,0,1029,832,1,3,71,1029-832,22.77,2,20
24589,18,0,1029,8,51,4,71,1029-8,23.463,2,9
24590,18,0,1029,841,51,5,71,1029-841,23.155,2,13
24591,18,0,1029,817,4,6,71,1029-817,30.76,3,12
24592,18,0,1029,1,131,7,71,1029-1,22.882,2,3
24593,18,0,1029,846,1,8,71,1029-846,23.381,2,11
24594,18,0,1029,815,211,9,71,1029-815,23.079,2,15
24595,18,0,1029,826,5,10,71,1029-826,22.759,2,16
24596,18,0,1029,825,210,11,71,1029-825,23.891,3,10
24597,18,0,1029,847,3,12,71,1029-847,22.5,2,18
24598,18,0,1029,154,210,13,71,1029-154,23.776,2,8
24599,18,0,1029,848,9,14,71,1029-848,23.073,3,6
24600,18,0,1029,807,4,15,71,1029-807,23.344,4,14
24601,18,0,1029,9,3,16,70,1029-9,23.861,2,19
24602,18,0,1029,20,6,17,65,1029-20,23.039,2,2
24603,18,0,1029,844,6,18,65,1029-844,22.966,2,4
24604,18,0,1029,840,211,19,65,1029-840,23.346,2,17
24605,18,0,1029,822,131,20,51,1029-822,23.148,1,5
24606,24,0,1030,1,131,1,55,1030-1,22.178,1,1
24607,24,0,1030,830,9,2,55,1030-830,21.023,2,3
24608,24,0,1030,844,6,3,55,1030-844,21.697,1,4
24609,24,0,1030,822,131,4,55,1030-822,21.145,2,2
24610,24,0,1030,20,6,5,55,1030-20,25.771,1,5
24611,24,0,1030,848,9,6,55,1030-848,22.028,1,6
24612,24,0,1030,815,211,7,54,1030-815,22.23,1,11
24613,24,0,1030,846,1,8,54,1030-846,22.974,1,7
24614,24,0,1030,826,5,9,54,1030-826,21.496,2,14
24615,24,0,1030,832,1,10,54,1030-832,21.928,2,9
24616,24,0,1030,817,4,11,54,1030-817,21.904,1,8
24617,24,0,1030,807,4,12,54,1030-807,21.578,1,10
24618,24,0,1030,8,51,13,54,1030-8,22.41,1,18
24619,24,0,1030,825,210,14,54,1030-825,21.531,1,15
24620,24,0,1030,154,210,15,54,1030-154,21.968,2,16
24621,24,0,1030,841,51,16,54,1030-841,21.977,1,17
24622,24,0,1030,847,3,17,54,1030-847,22.272,0,19
24623,24,0,1030,842,5,18,53,1030-842,50,1,12
24624,24,0,1030,9,3,19,53,1030-9,21.688,2,20
24625,24,0,1030,840,211,20,45,1030-840,28.842,3,13
24627,70,0,1031,844,6,2,71,1031-844,22.756,3,7
24628,70,0,1031,846,1,3,71,1031-846,23.637,2,4
24629,70,0,1031,1,131,4,71,1031-1,21.85,3,2
24630,70,0,1031,832,1,5,71,1031-832,23.827,2,8
24631,70,0,1031,815,211,6,71,1031-815,22.383,2,6
24632,70,0,1031,842,213,7,71,1031-842,22.466,2,12
24633,70,0,1031,839,4,8,71,1031-839,21.683,3,14
24634,70,0,1031,841,51,9,71,1031-841,23.659,3,18
24635,70,0,1031,20,6,10,71,1031-20,22.231,3,11
24636,70,0,1031,849,3,11,71,1031-849,22.058,3,20
24637,70,0,1031,826,213,12,69,1031-826,22.769,3,13
24638,70,0,1031,848,9,13,67,1031-848,21.279,2,5
24639,70,0,1031,8,51,14,53,1031-8,23.229,1,19
24640,70,0,1031,847,3,15,49,1031-847,21.417,1,17
24641,70,0,1031,154,210,16,49,1031-154,23.28,0,15
24642,70,0,1031,825,210,17,24,1031-825,50,0,16
24643,70,0,1031,840,211,18,20,1031-840,50,0,9
24644,70,0,1031,817,4,19,17,1031-817,50,0,10
24645,70,0,1031,830,9,20,11,1031-830,50,1,3
24646,70,0,1032,1,131,1,71,1032-1,21.729,1,1
24647,70,0,1032,822,131,2,71,1032-822,21.376,2,4
24648,70,0,1032,830,9,3,71,1032-830,20.937,1,2
24649,70,0,1032,848,9,4,71,1032-848,21.505,1,7
24650,70,0,1032,846,1,5,71,1032-846,22.406,1,6
24651,70,0,1032,815,211,6,71,1032-815,22.761,1,17
24652,70,0,1032,840,211,7,71,1032-840,22.118,1,13
24653,70,0,1032,817,4,8,71,1032-817,21.603,2,9
24654,70,0,1032,832,1,9,70,1032-832,25.983,1,3
24655,70,0,1032,826,213,10,70,1032-826,22.197,1,14
24656,70,0,1032,8,51,11,70,1032-8,21.459,1,16
24657,70,0,1032,825,210,12,70,1032-825,21.977,1,15
24658,70,0,1032,154,210,13,70,1032-154,22.444,1,20
24659,70,0,1032,841,51,14,70,1032-841,21.667,2,19
24660,70,0,1032,842,213,15,70,1032-842,21.95,1,8
24661,70,0,1032,847,3,16,69,1032-847,21.697,1,12
24662,70,0,1032,849,3,17,69,1032-849,22.745,0,18
24663,70,0,1032,839,4,18,25,1032-839,50,1,5
24664,70,0,1032,844,6,19,4,1032-844,39.715,0,11
24665,70,0,1032,20,6,20,1,1032-20,50,3,10
24666,11,1,1033,1,131,1,70,1033-1,22.32,2,1
24667,11,1,1033,830,9,2,70,1033-830,21.529,3,7
24668,11,1,1033,822,131,3,70,1033-822,21.906,3,2
24669,11,1,1033,840,211,4,70,1033-840,23.081,2,3
24670,11,1,1033,848,9,5,70,1033-848,23.046,2,13
24671,11,1,1033,20,6,6,69,1033-20,28.286,2,5
24672,11,1,1033,815,211,7,69,1033-815,23.263,2,4
24673,11,1,1033,817,4,8,69,1033-817,21.92,2,11
24674,11,1,1033,832,1,9,69,1033-832,27.131,1,9
24675,11,1,1033,825,210,10,69,1033-825,23.621,2,16
24676,11,1,1033,844,6,11,69,1033-844,22.266,2,6
24677,11,1,1033,826,213,12,69,1033-826,23.568,2,17
24678,11,1,1033,846,1,13,69,1033-846,23.012,2,8
24679,11,1,1033,839,4,14,69,1033-839,24.281,2,14
24680,11,1,1033,8,51,15,69,1033-8,22.299,1,20
24681,11,1,1033,154,210,16,69,1033-154,22.591,3,18
24682,11,1,1033,841,51,17,69,1033-841,22.283,3,19
24683,11,1,1033,847,3,18,69,1033-847,21.184,5,12
24684,11,1,1033,849,3,19,65,1033-849,21.596,1,15
24685,11,1,1033,842,213,20,15,1033-842,22.74,1,10
24686,9,0,1034,1,131,1,52,1034-1,28.805,2,1
24687,9,0,1034,830,9,2,52,1034-830,28.208,1,3
24688,9,0,1034,844,6,3,52,1034-844,29.52,1,4
24689,9,0,1034,817,4,4,52,1034-817,29.559,1,8
24690,9,0,1034,846,1,5,52,1034-846,30.289,1,5
24691,9,0,1034,839,4,6,52,1034-839,30.768,1,9
24692,9,0,1034,842,213,7,52,1034-842,29.414,2,11
24693,9,0,1034,848,9,8,52,1034-848,28.834,1,12
24694,9,0,1034,840,211,9,52,1034-840,28.716,1,6
24695,9,0,1034,20,6,10,52,1034-20,29.439,2,10
24696,9,0,1034,822,131,11,52,1034-822,30.571,1,2
24697,9,0,1034,847,3,12,52,1034-847,29.302,2,15
24698,9,0,1034,832,1,13,52,1034-832,28.487,1,7
24699,9,0,1034,841,51,14,52,1034-841,28.355,1,17
24700,9,0,1034,849,3,15,52,1034-849,31.371,1,20
24701,9,0,1034,154,210,16,52,1034-154,33.816,2,19
